source_component	source_path	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	gene_set	topic_priority	display_priority	redundancy_reduced_keep	overlap	query_size	term_size	universe_size	p_value	overlap_genes	term	fdr	enrichment_ratio	interpretation
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0046777	protein autophosphorylation	1/20	168/15421	0.00595238095238095	4.58958333333333	1.68579115193812	0.196851826420396	0.274988187346036	0.206303622333471	CDK12	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0060041	retina development in camera-type eye	1/20	168/15421	0.00595238095238095	4.58958333333333	1.68579115193812	0.196851826420396	0.274988187346036	0.206303622333471	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0071248	cellular response to metal ion	1/20	168/15421	0.00595238095238095	4.58958333333333	1.68579115193812	0.196851826420396	0.274988187346036	0.206303622333471	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0097553	calcium ion transmembrane import into cytosol	1/20	169/15421	0.00591715976331361	4.56242603550296	1.67806405383747	0.197904928332911	0.275854353059222	0.20695344342541	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0035725	sodium ion transmembrane transport	1/20	171/15421	0.00584795321637427	4.50906432748538	1.66278917033263	0.200007198038255	0.278175950109974	0.208695168718381	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	1/20	172/15421	0.00581395348837209	4.4828488372093	1.65523968857822	0.201056368926073	0.279025941189344	0.209332855159815	PTGER1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006006	glucose metabolic process	1/20	173/15421	0.00578034682080925	4.45693641618497	1.64774774424057	0.202104232564442	0.27987042639902	0.209966410947956	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0000302	response to reactive oxygen species	1/20	175/15421	0.00571428571428571	4.406	1.63293325836158	0.204196044263848	0.281543030727427	0.211221244237382	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1902806	regulation of cell cycle G1/S phase transition	1/20	175/15421	0.00571428571428571	4.406	1.63293325836158	0.204196044263848	0.281543030727427	0.211221244237382	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0032409	regulation of transporter activity	1/20	176/15421	0.00568181818181818	4.38096590909091	1.62560915158901	0.205239995406097	0.282007582326942	0.211569763490757	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0046474	glycerophospholipid biosynthetic process	1/20	177/15421	0.00564971751412429	4.35621468926554	1.6183394509714	0.20628264546132	0.282007582326942	0.211569763490757	DGKH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0030317	flagellated sperm motility	1/20	179/15421	0.00558659217877095	4.30754189944134	1.60396030302411	0.208364048454232	0.282007582326942	0.211569763490757	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0046631	alpha-beta T cell activation	1/20	179/15421	0.00558659217877095	4.30754189944134	1.60396030302411	0.208364048454232	0.282007582326942	0.211569763490757	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0048736	appendage development	1/20	179/15421	0.00558659217877095	4.30754189944134	1.60396030302411	0.208364048454232	0.282007582326942	0.211569763490757	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0060173	limb development	1/20	179/15421	0.00558659217877095	4.30754189944134	1.60396030302411	0.208364048454232	0.282007582326942	0.211569763490757	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0097722	sperm motility	1/20	179/15421	0.00558659217877095	4.30754189944134	1.60396030302411	0.208364048454232	0.282007582326942	0.211569763490757	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0009749	response to glucose	1/20	180/15421	0.00555555555555556	4.28361111111111	1.5968494087739	0.209402804459409	0.282007582326942	0.211569763490757	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0030258	lipid modification	1/20	180/15421	0.00555555555555556	4.28361111111111	1.5968494087739	0.209402804459409	0.282007582326942	0.211569763490757	DGKH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0070374	positive regulation of ERK1 and ERK2 cascade	1/20	180/15421	0.00555555555555556	4.28361111111111	1.5968494087739	0.209402804459409	0.282007582326942	0.211569763490757	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1901991	negative regulation of mitotic cell cycle phase transition	1/20	180/15421	0.00555555555555556	4.28361111111111	1.5968494087739	0.209402804459409	0.282007582326942	0.211569763490757	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0120032	regulation of plasma membrane bounded cell projection assembly	1/20	182/15421	0.0054945054945055	4.23653846153846	1.58278146573592	0.211476433143104	0.284199341586829	0.213214080939305	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0060491	regulation of cell projection assembly	1/20	184/15421	0.00543478260869565	4.19048913043478	1.56891411912288	0.213544894245862	0.286374942388661	0.214846275872845	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0009746	response to hexose	1/20	185/15421	0.00540540540540541	4.16783783783784	1.56205401812691	0.214577190768476	0.287154769998991	0.215431323770209	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0008016	regulation of heart contraction	1/20	186/15421	0.00537634408602151	4.14543010752688	1.55524210921325	0.215608199969358	0.287929608764111	0.216012628900118	RNLS	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0071356	cellular response to tumor necrosis factor	1/20	190/15421	0.00526315789473684	4.05815789473684	1.52846402119731	0.219719393949257	0.29280597059765	0.219671008264617	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0034764	positive regulation of transmembrane transport	1/20	191/15421	0.00523560209424084	4.0369109947644	1.52188389100402	0.220743989321919	0.293082519135705	0.219878482504519	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006836	neurotransmitter transport	1/20	192/15421	0.00520833333333333	4.01588541666667	1.51534835730869	0.22176730647317	0.293082519135705	0.219878482504519	FBXL20	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0034284	response to monosaccharide	1/20	192/15421	0.00520833333333333	4.01588541666667	1.51534835730869	0.22176730647317	0.293082519135705	0.219878482504519	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051260	protein homooligomerization	1/20	192/15421	0.00520833333333333	4.01588541666667	1.51534835730869	0.22176730647317	0.293082519135705	0.219878482504519	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1901605	alpha-amino acid metabolic process	1/20	194/15421	0.00515463917525773	3.97448453608247	1.50240884179867	0.223810112152959	0.295169858056801	0.221444460972961	HIBADH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0050920	regulation of chemotaxis	1/20	196/15421	0.00510204081632653	3.93392857142857	1.4896410982586	0.2258478230548	0.296628996465789	0.222539146319868	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0071805	potassium ion transmembrane transport	1/20	196/15421	0.00510204081632653	3.93392857142857	1.4896410982586	0.2258478230548	0.296628996465789	0.222539146319868	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0045637	regulation of myeloid cell differentiation	1/20	197/15421	0.0050761421319797	3.91395939086294	1.4833203154038	0.226864771727306	0.296740984784998	0.222623163004857	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0060294	cilium movement involved in cell motility	1/20	197/15421	0.0050761421319797	3.91395939086294	1.4833203154038	0.226864771727306	0.296740984784998	0.222623163004857	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006457	protein folding	1/20	198/15421	0.00505050505050505	3.89419191919192	1.47704090338288	0.227880451217943	0.297458703741454	0.223161615299711	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0031503	protein-containing complex localization	1/20	199/15421	0.0050251256281407	3.87462311557789	1.4708023570802	0.228894863027418	0.297563321935644	0.223240102716322	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0099504	synaptic vesicle cycle	1/20	199/15421	0.0050251256281407	3.87462311557789	1.4708023570802	0.228894863027418	0.297563321935644	0.223240102716322	FBXL20	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0001539	cilium or flagellum-dependent cell motility	1/20	200/15421	0.005	3.85525	1.46460418011256	0.229908008654763	0.297665450229846	0.223316722142196	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0060285	cilium-dependent cell motility	1/20	200/15421	0.005	3.85525	1.46460418011256	0.229908008654763	0.297665450229846	0.223316722142196	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0045055	regulated exocytosis	1/20	201/15421	0.00497512437810945	3.83606965174129	1.45844588463493	0.230919889597336	0.298369106842806	0.223844624484233	FBXL20	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051098	regulation of binding	1/20	202/15421	0.00495049504950495	3.81707920792079	1.45232699115148	0.231930507350822	0.299068285794482	0.224369167562909	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1901654	response to ketone	1/20	203/15421	0.00492610837438424	3.79827586206897	1.44624702833165	0.232939863409235	0.299763016144814	0.224890373179782	PTGER1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006643	membrane lipid metabolic process	1/20	204/15421	0.00490196078431373	3.7796568627451	1.44020553283124	0.23394795926492	0.300453326717246	0.225408262958985	UGT8	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0002285	lymphocyte activation involved in immune response	1/20	210/15421	0.00476190476190476	3.67166666666667	1.40473938960163	0.23997015350324	0.306334644852834	0.229820587892567	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0019318	hexose metabolic process	1/20	210/15421	0.00476190476190476	3.67166666666667	1.40473938960163	0.23997015350324	0.306334644852834	0.229820587892567	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0034612	response to tumor necrosis factor	1/20	210/15421	0.00476190476190476	3.67166666666667	1.40473938960163	0.23997015350324	0.306334644852834	0.229820587892567	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0009612	response to mechanical stimulus	1/20	211/15421	0.004739336492891	3.6542654028436	1.39895482711183	0.240969469585677	0.306382339573006	0.229856369769718	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0045017	glycerolipid biosynthetic process	1/20	211/15421	0.004739336492891	3.6542654028436	1.39895482711183	0.240969469585677	0.306382339573006	0.229856369769718	DGKH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0097529	myeloid leukocyte migration	1/20	212/15421	0.00471698113207547	3.63702830188679	1.39320529273213	0.241967537344276	0.306471873681886	0.229923540694995	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0007286	spermatid development	1/20	213/15421	0.00469483568075117	3.61995305164319	1.38749038768422	0.24296435825644	0.306471873681886	0.229923540694995	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0007596	blood coagulation	1/20	213/15421	0.00469483568075117	3.61995305164319	1.38749038768422	0.24296435825644	0.306471873681886	0.229923540694995	DGKH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1902115	regulation of organelle assembly	1/20	213/15421	0.00469483568075117	3.61995305164319	1.38749038768422	0.24296435825644	0.306471873681886	0.229923540694995	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0000082	G1/S transition of mitotic cell cycle	1/20	215/15421	0.00465116279069768	3.58627906976744	1.37616290252022	0.244954265442826	0.308371278828222	0.231348526130733	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0009743	response to carbohydrate	1/20	216/15421	0.00462962962962963	3.56967592592593	1.37054955649922	0.245947354663604	0.309010778936323	0.231828296516716	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006909	phagocytosis	1/20	219/15421	0.0045662100456621	3.52077625570776	1.3539066362267	0.248919182481041	0.309690467266451	0.232338217200643	LMAN2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0007599	hemostasis	1/20	219/15421	0.0045662100456621	3.52077625570776	1.3539066362267	0.248919182481041	0.309690467266451	0.232338217200643	DGKH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0019722	calcium-mediated signaling	1/20	219/15421	0.0045662100456621	3.52077625570776	1.3539066362267	0.248919182481041	0.309690467266451	0.232338217200643	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0048738	cardiac muscle tissue development	1/20	219/15421	0.0045662100456621	3.52077625570776	1.3539066362267	0.248919182481041	0.309690467266451	0.232338217200643	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0050817	coagulation	1/20	219/15421	0.0045662100456621	3.52077625570776	1.3539066362267	0.248919182481041	0.309690467266451	0.232338217200643	DGKH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006813	potassium ion transport	1/20	221/15421	0.00452488687782806	3.48891402714932	1.34297201368208	0.250894215826362	0.310329350449306	0.232817524752516	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0008654	phospholipid biosynthetic process	1/20	221/15421	0.00452488687782806	3.48891402714932	1.34297201368208	0.250894215826362	0.310329350449306	0.232817524752516	DGKH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0048515	spermatid differentiation	1/20	221/15421	0.00452488687782806	3.48891402714932	1.34297201368208	0.250894215826362	0.310329350449306	0.232817524752516	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0045444	fat cell differentiation	1/20	224/15421	0.00446428571428571	3.4421875	1.32680410259685	0.253847517313334	0.31335543478264	0.235087775578482	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0060047	heart contraction	1/20	225/15421	0.00444444444444444	3.42688888888889	1.32147586035617	0.254829490706355	0.31335543478264	0.235087775578482	RNLS	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0002573	myeloid leukocyte differentiation	1/20	226/15421	0.00442477876106195	3.41172566371681	1.31617760357251	0.255810236309531	0.31335543478264	0.235087775578482	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0022604	regulation of cell morphogenesis	1/20	226/15421	0.00442477876106195	3.41172566371681	1.31617760357251	0.255810236309531	0.31335543478264	0.235087775578482	SHROOM3	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0048863	stem cell differentiation	1/20	226/15421	0.00442477876106195	3.41172566371681	1.31617760357251	0.255810236309531	0.31335543478264	0.235087775578482	CDK12	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0034599	cellular response to oxidative stress	1/20	227/15421	0.00440528634361234	3.39669603524229	1.31090901254652	0.256789755577304	0.31335543478264	0.235087775578482	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0045930	negative regulation of mitotic cell cycle	1/20	227/15421	0.00440528634361234	3.39669603524229	1.31090901254652	0.256789755577304	0.31335543478264	0.235087775578482	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0043523	regulation of neuron apoptotic process	1/20	228/15421	0.0043859649122807	3.38179824561403	1.30566977241759	0.257768049962486	0.31335543478264	0.235087775578482	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0071900	regulation of protein serine/threonine kinase activity	1/20	228/15421	0.0043859649122807	3.38179824561403	1.30566977241759	0.257768049962486	0.31335543478264	0.235087775578482	CDK12	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051222	positive regulation of protein transport	1/20	232/15421	0.00431034482758621	3.32349137931034	1.28500018779274	0.261669007676699	0.317491729314395	0.238190936311221	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0003015	heart process	1/20	234/15421	0.00427350427350427	3.29508547008547	1.27483365464851	0.263612174892071	0.318635589006165	0.239049090983722	RNLS	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0005996	monosaccharide metabolic process	1/20	234/15421	0.00427350427350427	3.29508547008547	1.27483365464851	0.263612174892071	0.318635589006165	0.239049090983722	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0099003	vesicle-mediated transport in synapse	1/20	235/15421	0.00425531914893617	3.28106382978723	1.26979144188894	0.264581935641538	0.319202070082689	0.239474080504901	FBXL20	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0031669	cellular response to nutrient levels	1/20	236/15421	0.00423728813559322	3.26716101694915	1.264776224467	0.265550483072538	0.319675932751089	0.239829585175567	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0016054	organic acid catabolic process	1/20	237/15421	0.00421940928270042	3.25337552742616	1.25978772708064	0.266517818623315	0.319675932751089	0.239829585175567	HIBADH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0046395	carboxylic acid catabolic process	1/20	237/15421	0.00421940928270042	3.25337552742616	1.25978772708064	0.266517818623315	0.319675932751089	0.239829585175567	HIBADH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0003341	cilium movement	1/20	238/15421	0.00420168067226891	3.23970588235294	1.25482567841677	0.267483943730503	0.319675932751089	0.239829585175567	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0044843	cell cycle G1/S phase transition	1/20	238/15421	0.00420168067226891	3.23970588235294	1.25482567841677	0.267483943730503	0.319675932751089	0.239829585175567	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0042593	glucose homeostasis	1/20	240/15421	0.00416666666666667	3.21270833333333	1.24497986150346	0.269412568352602	0.321377913933722	0.241106457780566	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0033500	carbohydrate homeostasis	1/20	241/15421	0.004149377593361	3.199377593361	1.24009556991039	0.270375070732744	0.321923215059361	0.24151555752615	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0097305	response to alcohol	1/20	246/15421	0.0040650406504065	3.13434959349594	1.21605014441653	0.275169540484761	0.327020517329837	0.245339692419641	PTGER1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0090150	establishment of protein localization to membrane	1/20	248/15421	0.00403225806451613	3.10907258064516	1.20660289050614	0.27707893531639	0.328676502414414	0.246582057500032	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0010721	negative regulation of cell development	1/20	250/15421	0.004	3.0842	1.19725046938089	0.278983551160776	0.330320673028651	0.247815559043225	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0003018	vascular process in circulatory system	1/20	252/15421	0.00396825396825397	3.05972222222222	1.18799106307038	0.280883399351108	0.331953108324036	0.249040256430823	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0034976	response to endoplasmic reticulum stress	1/20	255/15421	0.00392156862745098	3.02372549019608	1.17427250064657	0.283724257014143	0.334564667509934	0.250999519209303	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	1/20	256/15421	0.00390625	3.0119140625	1.16974426814642	0.284668837975485	0.334564667509934	0.250999519209303	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1901988	negative regulation of cell cycle phase transition	1/20	256/15421	0.00390625	3.0119140625	1.16974426814642	0.284668837975485	0.334564667509934	0.250999519209303	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051259	protein complex oligomerization	1/20	257/15421	0.00389105058365759	3.00019455252918	1.16523799753087	0.285612235485574	0.335055237576999	0.251367558225163	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0070372	regulation of ERK1 and ERK2 cascade	1/20	263/15421	0.00380228136882129	2.93174904942966	1.13865027232491	0.29124784662744	0.340412620737026	0.255386812880459	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0090596	sensory organ morphogenesis	1/20	263/15421	0.00380228136882129	2.93174904942966	1.13865027232491	0.29124784662744	0.340412620737026	0.255386812880459	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0045165	cell fate commitment	1/20	265/15421	0.00377358490566038	2.90962264150943	1.12995440147038	0.29311697956472	0.341969809492173	0.256555058265631	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006650	glycerophospholipid metabolic process	1/20	267/15421	0.00374531835205993	2.88782771535581	1.12133937203011	0.294981429041357	0.342888996896614	0.257244657673408	DGKH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0061448	connective tissue development	1/20	267/15421	0.00374531835205993	2.88782771535581	1.12133937203011	0.294981429041357	0.342888996896614	0.257244657673408	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0001666	response to hypoxia	1/20	270/15421	0.0037037037037037	2.85574074074074	1.10856524701905	0.297769346083822	0.345499223051721	0.259202920375909	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1904062	regulation of monoatomic cation transmembrane transport	1/20	271/15421	0.003690036900369	2.84520295202952	1.10434608019725	0.298696322064175	0.345759602017665	0.259398263762737	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006520	amino acid metabolic process	1/20	272/15421	0.00367647058823529	2.83474264705882	1.10014606413003	0.299622135500394	0.345759602017665	0.259398263762737	HIBADH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0048562	embryonic organ morphogenesis	1/20	272/15421	0.00367647058823529	2.83474264705882	1.10014606413003	0.299622135500394	0.345759602017665	0.259398263762737	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0001818	negative regulation of cytokine production	1/20	274/15421	0.00364963503649635	2.81405109489051	1.09180281137935	0.301470280264207	0.346011835186126	0.259587495950593	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051402	neuron apoptotic process	1/20	274/15421	0.00364963503649635	2.81405109489051	1.09180281137935	0.301470280264207	0.346011835186126	0.259587495950593	TFAP2B	1	Loop_TAL_influential													
