record_type	packaging_source_file	donor_id	sample_id	compartment	n_nuclei	percent_within_donor	notes	module_name	loop_tal_mean_score	other_compartments_mean_score	loop_tal_minus_other	loop_tal_rank_within_donor	n_loop_tal_nuclei	n_other_nuclei	donor_subset	statistic_name	n_observed_genes_used	n_random_sets_successful	observed_value	random_median	random_p025	random_p975	observed_minus_random_median	observed_percentile	empirical_p_one_sided	benchmark_support_class	full_4_donor_value	exclude_GSM7290914_value	donors_loop_tal_ge20_value	donors_loop_tal_ge50_value	interpretation	original_value	driver_removed_value	absolute_change	percent_change	n_driver_removed_genes_used
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290910	mean_loop_tal_minus_other		1000	0.0955100250372713	0.0454212189117269	0.012029293517305	0.0875531758907734	0.0500888061255445	98.8	0.012987012987013	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290910	median_loop_tal_minus_other		1000	0.0937986781797856	0.0503855436338926	0.0165234728841104	0.0906246155432917	0.043413134545893	98	0.020979020979021	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290910	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.452547452547453	partial_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290912	mean_loop_tal_minus_other		1000	0.113825106030639	0.0611819434619264	0.0201762060176784	0.107394908406327	0.0526431625687127	98.6	0.014985014985015	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290912	median_loop_tal_minus_other		1000	0.127327633419374	0.0614220192210495	0.0205946415689761	0.109478775336539	0.0659056141983242	99.7	0.003996003996004	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290912	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.468531468531469	partial_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290913	mean_loop_tal_minus_other		1000	0.102648787617443	0.0572906432668852	0.0200209213566626	0.100417192438081	0.0453581443505578	97.9	0.021978021978022	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290913	median_loop_tal_minus_other		1000	0.0937986781797856	0.0514593173868447	0.0185907818095725	0.0962845878471065	0.0423393607929409	97.1	0.02997002997003	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290913	n_donors_loop_tal_top_rank		1000	3	3	0	3	0	100	0.536463536463537	not_supported										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290914	mean_loop_tal_minus_other		1000	0.123290077586349	0.0679496844046714	0.029590268885248	0.113597806827989	0.0553403931816779	99.3	0.00799200799200799	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290914	median_loop_tal_minus_other		1000	0.127327633419374	0.0609179789269621	0.0236873755215643	0.109206054860328	0.0664096544924116	99.7	0.003996003996004	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							leave_one_out_exclude_GSM7290914	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.496503496503497	partial_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							min_loop_tal_ge20	mean_loop_tal_minus_other		1000	0.123290077586349	0.0679496844046714	0.029590268885248	0.113597806827989	0.0553403931816779	99.3	0.00799200799200799	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							min_loop_tal_ge20	median_loop_tal_minus_other		1000	0.127327633419374	0.0609179789269621	0.0236873755215643	0.109206054860328	0.0664096544924116	99.7	0.003996003996004	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							min_loop_tal_ge20	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.496503496503497	partial_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							min_loop_tal_ge50	mean_loop_tal_minus_other		1000	0.11056315579958	0.0543974596930672	0.0199841926056003	0.0975743038253183	0.0561656961065124	99.2	0.00899100899100899	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							min_loop_tal_ge50	median_loop_tal_minus_other		1000	0.11056315579958	0.0543974596930672	0.0199841926056003	0.0975743038253183	0.0561656961065124	99.2	0.00899100899100899	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							min_loop_tal_ge50	n_donors_loop_tal_top_rank		1000	2	2	0	2	0	100	0.509490509490509	not_supported										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							full_4_donors	mean_loop_tal_minus_other		1000	0.090558653051271	0.063718592792342	0.00499619634162911	0.13621218021832	0.026840060258929	77.5	0.225774225774226	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							full_4_donors	median_loop_tal_minus_other		1000	0.0834103871825903	0.0619878888343778	0.00546872759126276	0.137530978579285	0.0214224983482125	71.8	0.282717282717283	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							full_4_donors	n_donors_loop_tal_top_rank		1000	4	3	0	4	1	100	0.366633366633367	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290910	mean_loop_tal_minus_other		1000	0.0733058644267566	0.0504444143739864	-0.00463286419389161	0.12179240778456	0.0228614500527702	74.8	0.252747252747253	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290910	median_loop_tal_minus_other		1000	0.0691967339708348	0.0543715626501659	-0.000118726786622225	0.128235252560384	0.0148251713206689	67.4	0.326673326673327	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290910	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.380619380619381	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290912	mean_loop_tal_minus_other		1000	0.0976792927447497	0.0673913856889098	0.00295678894311985	0.145715653722934	0.0302879070558399	77.9	0.221778221778222	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290912	median_loop_tal_minus_other		1000	0.0976240403943457	0.0682849223405369	0.000828079724673028	0.153938337408623	0.0293391180538089	75.2	0.248751248751249	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290912	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.401598401598402	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290913	mean_loop_tal_minus_other		1000	0.0882035239369127	0.0638847127083097	0.00369588709960336	0.134521243955749	0.0243188112286031	75.4	0.246753246753247	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290913	median_loop_tal_minus_other		1000	0.0691967339708348	0.0589694058159404	0.00634548148387437	0.130136793938182	0.0102273281548944	61.6	0.384615384615385	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290913	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.441558441558442	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290914	mean_loop_tal_minus_other		1000	0.103045931096665	0.0740687796326742	0.011937105225548	0.151447593110817	0.0289771514639907	79.2	0.208791208791209	unstable_due_to_low_cell_count										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290914	median_loop_tal_minus_other		1000	0.0976240403943457	0.0669728062303987	0.00842435932744276	0.151887054572349	0.030651234163947	78.3	0.217782217782218	unstable_due_to_low_cell_count										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							leave_one_out_exclude_GSM7290914	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.416583416583417	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							min_loop_tal_ge20	mean_loop_tal_minus_other		1000	0.103045931096665	0.0740687796326742	0.011937105225548	0.151447593110817	0.0289771514639907	79.2	0.208791208791209	unstable_due_to_low_cell_count										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							min_loop_tal_ge20	median_loop_tal_minus_other		1000	0.0976240403943457	0.0669728062303987	0.00842435932744276	0.151887054572349	0.030651234163947	78.3	0.217782217782218	unstable_due_to_low_cell_count										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							min_loop_tal_ge20	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.416583416583417	partial_support										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							min_loop_tal_ge50	mean_loop_tal_minus_other		1000	0.0834103871825903	0.0597686795680251	0.00453627877143784	0.131716349683874	0.0236417076145652	76.1	0.23976023976024	unstable_due_to_low_cell_count										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							min_loop_tal_ge50	median_loop_tal_minus_other		1000	0.0834103871825903	0.0597686795680251	0.00453627877143784	0.131716349683874	0.0236417076145652	76.1	0.23976023976024	unstable_due_to_low_cell_count										40
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top50							min_loop_tal_ge50	n_donors_loop_tal_top_rank		1000	2	1	0	2	1	100	0.437562437562438	partial_support										40
