source_component	source_path	cluster	current_phase1_cell_type	grouping	candidate_cell_type	marker_genes_requested	marker_genes_present	n_markers_present	mean_marker_expression	pct_cells_with_any_marker	n_cells	top_immune_marker_set	top_immune_mean_marker_expression	top_immune_pct_cells_with_any_marker	audit_flag	immune_review_flag	confidence	group
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00135221361164672	0.00606060606060606	165							25
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00201604305218859	0.00641025641025641	156							26
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.0157186621238207	0.0337837837837838	148							27
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00332314804224524	0.00831758034026465	2645							3
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00323597361473925	0.00736249458640104	2309							4
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00560663442394141	0.0195517405817835	2097							5
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00244142200802106	0.00625325690463783	1919							6
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.0055590015477214	0.0166666666666667	1740							7
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.0051881495341648	0.00766509433962264	1696							8
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00324398081467073	0.00499687695190506	1601							9
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.0004354802488729	0.000761283306144644	9195							0
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.0156473431212978	0.0236116358141292	5294							1
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00126990674649246	0.00459016393442623	1525							10
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00158182171807359	0.0060189165950129	1163							11
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00633512785430965	0.0185546875	1024							12
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00104111670283951	0.00505561172901921	989							13
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00135241131509882	0.00611246943765281	818							14
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.000268806289105042	0.00153846153846154	650							15
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00508975615730659	0.0180032733224223	611							16
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00674355620045228	0.0252100840336134	595							17
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00398517345605407	0.0148148148148148	540							18
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.000243057153396525	0.00185185185185185	540							19
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.000704811891104958	0.00294317410006792	4417							2
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.000277257960125341	0.00186567164179104	536							20
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0	0	479							21
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.0259652981148189	0.0498866213151927	441							22
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00033794033060494	0.00289855072463768	345							23
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00122841111412976	0.00833333333333333	240							24
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.000739057887232	0.00606060606060606	165							25
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00422508784615221	0.0192307692307692	156							26
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.0131592779286956	0.0337837837837838	148							27
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.000417347945231199	0.00113421550094518	2645							3
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00188966145359539	0.0086617583369424	2309							4
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.000579762195058854	0.00190748688602766	2097							5
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.000885288283210051	0.00208441896821261	1919							6
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00134194915993612	0.00402298850574713	1740							7
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00177702575393078	0.00412735849056604	1696							8
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00116563879183543	0.0018738288569644	1601							9
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Proximal_tubule	LRP2,SLC34A1,CUBN,ALDOB	LRP2,SLC34A1,CUBN,ALDOB	4	0.0943132318910385	0.178627794197825	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Proximal_tubule	LRP2,SLC34A1,CUBN,ALDOB	LRP2,SLC34A1,CUBN,ALDOB	4	0.0731699115743686	0.197810789679437	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Proximal_tubule	LRP2,SLC34A1,CUBN,ALDOB	LRP2,SLC34A1,CUBN,ALDOB	4	0.0559778031651844	0.154003506721216	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Proximal_tubule	LRP2,SLC34A1,CUBN,ALDOB	LRP2,SLC34A1,CUBN,ALDOB	4	0.0865742195110371	0.180855569673867	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Proximal_tubule	LRP2,SLC34A1,CUBN,ALDOB	LRP2,SLC34A1,CUBN,ALDOB	4	0.0402150418632886	0.148148148148148	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Proximal_tubule	LRP2,SLC34A1,CUBN,ALDOB	LRP2,SLC34A1,CUBN,ALDOB	4	0.147513686987167	0.412162162162162	148							Pericyte_smooth_muscle
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Loop_of_Henle_TAL	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	5	0.116242498404929	0.275904617062183	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Loop_of_Henle_TAL	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	5	0.067533247165191	0.223221266614543	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Loop_of_Henle_TAL	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	5	0.110975221538705	0.330508474576271	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Loop_of_Henle_TAL	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	5	0.461454747982578	0.657348581109699	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Loop_of_Henle_TAL	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	5	1.43922809343027	0.996296296296296	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Loop_of_Henle_TAL	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	UMOD,SLC12A1,CLDN10,KCNJ1,CLDN16	5	0.105033697483397	0.371621621621622	148							Pericyte_smooth_muscle
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Collecting_duct_principal	AQP2,AQP3,SCNN1G	AQP2,AQP3,SCNN1G	3	1.24466351762752	0.9017475393842	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Collecting_duct_principal	AQP2,AQP3,SCNN1G	AQP2,AQP3,SCNN1G	3	0.954102957676881	0.885848318999218	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Collecting_duct_principal	AQP2,AQP3,SCNN1G	AQP2,AQP3,SCNN1G	3	0.675218734192798	0.750146113383986	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Collecting_duct_principal	AQP2,AQP3,SCNN1G	AQP2,AQP3,SCNN1G	3	0.611078685975657	0.598898771706904	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Collecting_duct_principal	AQP2,AQP3,SCNN1G	AQP2,AQP3,SCNN1G	3	0.503276552305035	0.694444444444445	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Collecting_duct_principal	AQP2,AQP3,SCNN1G	AQP2,AQP3,SCNN1G	3	0.406361336698656	0.689189189189189	148							Pericyte_smooth_muscle
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Intercalated	ATP6V1B1,SLC4A1,FOXI1	ATP6V1B1,SLC4A1,FOXI1	3	0.0109760594323722	0.0187666791012655	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Intercalated	ATP6V1B1,SLC4A1,FOXI1	ATP6V1B1,SLC4A1,FOXI1	3	0.00505022635665826	0.0117279124315872	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Intercalated	ATP6V1B1,SLC4A1,FOXI1	ATP6V1B1,SLC4A1,FOXI1	3	0.0047291678852831	0.0125657510227937	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Intercalated	ATP6V1B1,SLC4A1,FOXI1	ATP6V1B1,SLC4A1,FOXI1	3	0.00982124340742567	0.0148242270224481	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Intercalated	ATP6V1B1,SLC4A1,FOXI1	ATP6V1B1,SLC4A1,FOXI1	3	0.00705761892814564	0.0222222222222222	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Intercalated	ATP6V1B1,SLC4A1,FOXI1	ATP6V1B1,SLC4A1,FOXI1	3	0	0	148							Pericyte_smooth_muscle
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Injured_undifferentiated_epithelial	KRT8,KRT18,PROM1,HAVCR1,VCAM1	KRT8,KRT18,PROM1,HAVCR1,VCAM1	5	0.3412023060712	0.650434732703951	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Injured_undifferentiated_epithelial	KRT8,KRT18,PROM1,HAVCR1,VCAM1	KRT8,KRT18,PROM1,HAVCR1,VCAM1	5	0.267988316035238	0.625488663017983	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Injured_undifferentiated_epithelial	KRT8,KRT18,PROM1,HAVCR1,VCAM1	KRT8,KRT18,PROM1,HAVCR1,VCAM1	5	0.261858287810356	0.630917592051432	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Injured_undifferentiated_epithelial	KRT8,KRT18,PROM1,HAVCR1,VCAM1	KRT8,KRT18,PROM1,HAVCR1,VCAM1	5	0.687162034164891	0.81999152901313	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Injured_undifferentiated_epithelial	KRT8,KRT18,PROM1,HAVCR1,VCAM1	KRT8,KRT18,PROM1,HAVCR1,VCAM1	5	0.325952080497458	0.798148148148148	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Injured_undifferentiated_epithelial	KRT8,KRT18,PROM1,HAVCR1,VCAM1	KRT8,KRT18,PROM1,HAVCR1,VCAM1	5	0.188914090852977	0.527027027027027	148							Pericyte_smooth_muscle
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Endothelial	PECAM1,VWF,KDR,EMCN	PECAM1,VWF,KDR,EMCN	4	0.110102122173792	0.215845504892536	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Endothelial	PECAM1,VWF,KDR,EMCN	PECAM1,VWF,KDR,EMCN	4	1.29340454486618	0.967552775605942	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Endothelial	PECAM1,VWF,KDR,EMCN	PECAM1,VWF,KDR,EMCN	4	0.189549133897779	0.454704850964348	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Endothelial	PECAM1,VWF,KDR,EMCN	PECAM1,VWF,KDR,EMCN	4	0.113645560557938	0.183820415078357	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Endothelial	PECAM1,VWF,KDR,EMCN	PECAM1,VWF,KDR,EMCN	4	0.0660063393629462	0.166666666666667	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Endothelial	PECAM1,VWF,KDR,EMCN	PECAM1,VWF,KDR,EMCN	4	0.107457202753211	0.243243243243243	148							Pericyte_smooth_muscle
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.311565615725681	0.452064621653419	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.182694571530379	0.364347146207975	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	1.00452438850163	0.911747516072472	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.384037612149122	0.427361287590004	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.161710449143127	0.425925925925926	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.923240880430735	0.925675675675676	148							Pericyte_smooth_muscle
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0850858441216574	0.248529369565841	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0966419304512511	0.381157154026583	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.204784081315224	0.635885447106955	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0967809086332201	0.273189326556544	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0411772063635178	0.235185185185185	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.970883769077696	0.932432432432432	148							Pericyte_smooth_muscle
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0972854334099074	0.204023070963299	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0496127183334515	0.161845191555903	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0823945102304354	0.234073641145529	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0838825731199426	0.147395171537484	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0624350241958181	0.216666666666667	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0361509095335496	0.148648648648649	148							Pericyte_smooth_muscle
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.0151539437062159	0.0215501162156733	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00460547960902489	0.0113369820172009	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00735386260447371	0.0169491525423729	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.0075600092162745	0.0101651842439644	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00476089017952368	0.00925925925925926	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00544931808412851	0.0135135135135135	148							Pericyte_smooth_muscle
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00822969052730502	0.0174753938420041	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00435500701211976	0.0136825645035184	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00245212098528851	0.00613676212741087	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00309412338095113	0.00635324015247776	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00199624126458872	0.00925925925925926	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.0157186621238207	0.0337837837837838	148							Pericyte_smooth_muscle
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00345900070182784	0.00688685471606072	34849							Collecting_duct_principal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00134529475920241	0.00469116497263487	2558							Endothelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00239217975987525	0.00672121566335476	3422							Fibroblast_stromal
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00254152824921257	0.00804743752647183	2361							Injured_undifferentiated_epithelial
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.00398517345605407	0.0148148148148148	540							Loop_of_Henle_TAL
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			phase1_cell_type	B_cell_plasma	MS4A1,CD79A,MZB1,JCHAIN	MS4A1,CD79A,MZB1,JCHAIN	4	0.0131592779286956	0.0337837837837838	148							Pericyte_smooth_muscle
